State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,Change
Jammu & Kashmir,1,Kathua,Kathua_7,7,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),85.4,53.7,31.7
Jammu & Kashmir,1,Kathua,Kathua_7,7,Marriage and Fertility,Women age 2024 years married before age 18 years (%),1.4,7,5.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),5661,3380,67.5
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),77.1,0,77.1
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),32.6,56.6,-24
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),20.1,35.7,-15.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),83.2,82.7,0.5
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),31.6,93.3,-61.7
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),81.2,81.8,-0.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),89.4,89.7,-0.3
Jammu & Kashmir,1,Kathua,Kathua_7,7,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.1,96.6,1.5
Jammu & Kashmir,1,Kathua,Kathua_7,7,Nutritional Status of Women,Women who are overweight or obese,38.2,24.6,-13.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Nutritional Status of Women,Women who have high risk waisttohip ratio,96.6,0,-96.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),5.3,15.9,10.6
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),99.6,95.1,4.5
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),68.7,0,68.7
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Female population age 6 years and above who ever attended school (%),77.4,71.6,5.8
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Households using clean fuel for cooking (%),68.5,40.4,28.1
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Households using iodized salt (%),98,95.2,2.8
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),7,5.1,1.9
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Population below age 15 years (%),19.8,24.2,-4.4
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Population living in households that use an improved sanitation facility (%),75.4,41.7,33.7
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Population living in households with an improved drinkingwater source (%),96.1,83.9,12.2
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,Population living in households with electricity (%),99.7,99.7,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1100,804,36.8
Jammu & Kashmir,1,Kathua,Kathua_7,7,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",894,905,-1.2
Jammu & Kashmir,1,Kathua,Kathua_7,7,Quality of Family Planning Services,Current users ever told about side effects of current method (%),74.5,67.5,7
Jammu & Kashmir,1,Kathua,Kathua_7,7,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),28.7,19.8,8.9
Jammu & Kashmir,1,Kathua,Kathua_7,7,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.4,0,0.4
Jammu & Kashmir,1,Kathua,Kathua_7,7,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.8,0,0.8
Jammu & Kashmir,1,Kathua,Kathua_7,7,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.8,0,0.8
Jammu & Kashmir,1,Kathua,Kathua_7,7,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),21.1,0,21.1
Jammu & Kashmir,1,Kathua,Kathua_7,7,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),33.3,0,33.3
Jammu & Kashmir,1,Kathua,Kathua_7,7,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.5,0,0.5
Jammu & Kashmir,1,Kathua,Kathua_7,7,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),2.1,0,2.1
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.1,3.5,1.4
Jammu & Kashmir,1,Kathua,Kathua_7,7,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1,0.9,-0.1
Jammu & Kashmir,1,Kathua,Kathua_7,7,Unmet Need for Family Planning,Total unmet need (%),4.2,10.1,-5.9
Jammu & Kashmir,1,Kathua,Kathua_7,7,Unmet Need for Family Planning,Unmet need for spacing (%),3.6,3.5,0.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),92.2,55.3,-36.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),84.8,57.7,-27.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,88.5,65.3,-23.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,86.2,58.2,-28
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,65.3,48.6,-16.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.8,0,6.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),1.3,0,1.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),3.5,0,3.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),2.9,0,2.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.3,0,5.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),0.8,0,0.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Characteristics of Women,Women who are literate (%),71.3,0,71.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Characteristics of Women,Women with 10 or more years of schooling (%),48,33.9,14.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),2.9,24.3,-21.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),21.1,4.3,-16.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),15.3,8.4,-6.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),27.5,29.3,1.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),17.7,18.9,1.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),22.8,16.3,-6.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),36,40.8,-4.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),77.8,70.6,7.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),6.6,22.9,-16.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),91.6,74.4,17.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),100,80,20
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.6,88.5,6.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.6,54.2,40.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),91.6,81.6,10
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),8.2,0,8.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),97.3,93.2,4.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),94.6,84.7,9.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.3,100,-5.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),43.7,0,43.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),67,76.7,-9.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Any method (%),52.5,55.4,-2.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Any modern method (%),47.8,38.3,9.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Condom (%),6.7,4.5,2.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Female sterilization (%),25.9,21.7,4.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Injectables (%),1.9,1.2,0.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,IUD/PPIUD (%),5.1,1.1,4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Male sterilization (%),0.4,0.1,0.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Current Use of Family Planning Methods,Pill (%),7.4,9.3,-1.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Births attended by skilled health personnel (%),94.1,67.6,26.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Births delivered by caesarean section (%),34.3,15.3,19
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),36.9,23.2,13.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Home births that were conducted by skilled health personnel (%),3.7,3.2,0.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Institutional births (%),91.6,64.7,26.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Delivery Care,Institutional births in public facility (%),90.8,64.5,26.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),13.3,0,13.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),5.3,0,5.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among men,Male Moderately or severely elevated blood pressure (%),1.7,0,1.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),13.2,0,13.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),4.3,0,4.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Hypertension among women,Female Moderately or severely elevated blood pressure (%),2.2,0,2.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.8,2.9,-2.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.8,7.6,5.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),70.8,48.2,22.6
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Marriage and Fertility,Women age 2024 years married before age 18 years (%),7.2,18.1,10.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4410,5042,-12.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),75.4,0,75.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),34.8,17.2,17.6
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),15.8,6.7,9.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),80.3,64.1,16.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),76.4,54.4,22
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),75.7,56.3,19.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),89.3,82,7.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.8,91.8,4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Nutritional Status of Women,Women who are overweight or obese,24.9,14.5,-10.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Nutritional Status of Women,Women who have high risk waisttohip ratio,81.7,0,-81.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),5.1,12.9,7.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),1.4,0,1.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),91.9,93,-1.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),62.4,0,62.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Female population age 6 years and above who ever attended school (%),68.9,52.6,16.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Households using clean fuel for cooking (%),50.6,23.9,26.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Households using iodized salt (%),94.7,89.4,5.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),16.4,1.6,14.8
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Population below age 15 years (%),24.8,30.8,-6
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Population living in households that use an improved sanitation facility (%),59.6,41.4,18.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Population living in households with an improved drinkingwater source (%),86.8,87.3,-0.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,Population living in households with electricity (%),88.8,87.2,1.6
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1024,889,15.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",978,956,2.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Quality of Family Planning Services,Current users ever told about side effects of current method (%),45.6,39.3,6.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),3.1,7,-3.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.3,0,0.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.2,0,0.2
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.3,0,0.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),9.4,0,9.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),41.3,0,41.3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.1,0,0.1
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),3.5,0,3.5
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3,0,3
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),77,74.1,2.9
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6,43.7,37.7
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.2,16.6,14.4
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Unmet Need for Family Planning,Total unmet need (%),9.6,15.2,-5.6
Jammu & Kashmir,1,Kishtwar,Kishtwar_18,18,Unmet Need for Family Planning,Unmet need for spacing (%),4.6,10.6,-6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),80.7,56.4,-24.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),77,54.3,-22.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,77.7,59.7,-18
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,77.5,54.4,-23.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,63.2,50.8,-12.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.1,0,6.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),1.7,0,1.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),3.6,0,3.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),3.4,0,3.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.4,0,6.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),1.7,0,1.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Characteristics of Women,Women who are literate (%),70.9,0,70.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Characteristics of Women,Women with 10 or more years of schooling (%),42.4,28,14.4
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),2.3,25.5,-23.2
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),20.6,2.9,-17.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),4.8,2.5,-2.3
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),28.4,20.9,-7.5
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),15.3,10.2,-5.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),11.3,7.4,-3.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),69.1,50.2,18.9
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),74.7,0,74.7
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),2.3,25.9,-23.6
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),98.1,83,15.1
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),98,90,8
Jammu & Kashmir,1,Kulgam,Kulgam_15,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.1,94.5,3.6
